GEOID,med_age_E,pop_dens,covid_rate,type,majority_vote
06079,39.2,85.56704080616642,0.04163952072061865,Medium metro,Democrat
06081,39.7,1703.9319498965806,0.033510717621480765,Large fringe metro,Democrat
06085,37.1,1499.7163145753752,0.03821183013222921,Large central metro,Democrat
06087,37.8,608.5444137968449,0.03608123723976504,Medium metro,Democrat
06091,54.8,3.394993281742863,0.011124845488257108,Non-core,Republican
06095,38.1,551.8170181065498,0.04411774434332765,Medium metro,Democrat
06097,42.1,310.2726203016997,0.040657607550581655,Medium metro,Democrat
06101,35.7,165.35763640084815,0.06696576435518352,Small metro,Republican
06103,41,22.321448191180636,0.05304652964498929,Micropolitan,Republican
06107,31,98.06949004350368,0.08221644963085241,Medium metro,Republican
06109,48.4,25.044227493499076,0.05314635023372887,Micropolitan,Republican
06113,31,213.26115886462478,0.03997171943087665,Large fringe metro,Democrat
06115,32.8,129.0711057998596,0.0487036469506589,Small metro,Republican
05003,41.7,20.599571584559,0.06809358934004826,Non-core,Republican
05007,35.4,335.33744811191866,0.06538460185768095,Medium metro,Republican
05009,42.3,63.344584757285894,0.07010408583736923,Micropolitan,Republican
05013,44.5,7.539397361070367,0.051276640641485544,Micropolitan,Republican
05015,45,44.8535383198727,0.07487615003538571,Non-core,Republican
05019,33.7,24.76221975514206,0.0656998974167677,Micropolitan,Republican
05021,42.8,22.756416858074143,0.09187740516767455,Non-core,Republican
05025,42.9,12.630092164797917,0.0766887417218543,Small metro,Republican
05029,42.5,37.5084229925051,0.06714940864108135,Non-core,Republican
05031,34.2,157.2606871552265,0.0920157150434681,Small metro,Republican
05035,35.2,78.9062845335457,0.09108651869692502,Large fringe metro,Democrat
05037,40.9,27.309367475773836,0.0856056555575358,Non-core,Republican
05041,40.1,14.834623722532152,0.08521281263712155,Non-core,Democrat
05043,37.4,20.94454640314887,0.08484149855907781,Non-core,Republican
05047,41.2,28.080888424179562,0.0659179973094695,Non-core,Republican
05051,45,147.8411519162458,0.059243361948492716,Small metro,Republican
05053,41,28.423033459779646,0.061755206593161825,Medium metro,Republican
05057,40.4,27.579955277267686,0.06224769499127834,Non-core,Republican
05059,41.3,53.69823020121731,0.11195520581113802,Micropolitan,Republican
05063,39.3,49.65546029417197,0.07451631609468079,Micropolitan,Republican
05065,47.9,23.38461768755334,0.0992855564557708,Non-core,Republican
05069,38.7,77.30570247413208,0.1016354445435623,Small metro,Democrat
05073,47,11.940294995673069,0.055009511731135066,Non-core,Republican
05075,40.8,27.59633898023904,0.0986679822397632,Non-core,Republican
05079,39,23.045527745516228,0.21976663318136155,Small metro,Republican
05081,42.9,22.594805780918524,0.06968235489772161,Small metro,Republican
05085,36.2,95.95219106157865,0.05789367020198608,Medium metro,Republican
05087,42.7,19.803205440615923,0.06379759094485805,Medium metro,Republican
05091,39.5,68.08029926320172,0.0660093896713615,Small metro,Republican
05095,47.3,11.198529548113877,0.07398146786292102,Non-core,Republican
05097,50.4,10.878032783515637,0.0607024988213107,Non-core,Republican
20181,39.3,5.6123491579917975,0.09195208368483213,Non-core,Republican
20175,29.4,34.337374701568706,0.16085412493170642,Micropolitan,Republican
20177,39.1,328.86297344723516,0.06667635501847308,Small metro,Democrat
20179,44.9,2.731157472123952,0.15856150388230486,Non-core,Republican
20183,51.4,3.9867587883455777,0.06050420168067227,Non-core,Republican
20187,35.3,3.063120621105758,0.07725527831094049,Non-core,Republican
20189,35.1,7.2188795338416885,0.09276190476190477,Non-core,Republican
20193,36,7.3788964226376335,0.11399747793190416,Non-core,Republican
20195,49.4,3.156921589078741,0.10505698005698005,Non-core,Republican
20199,41.8,1.6548967236980066,0.10648148148148148,Non-core,Republican
20203,42.3,2.9948523504840137,0.0845724907063197,Non-core,Republican
20205,43.7,15.118636050632002,0.07942949907235622,Non-core,Republican
20209,33.7,1116.1155007528464,0.09389937664332772,Large fringe metro,Democrat
21001,41.8,46.64090872303288,0.06427551182352008,Non-core,Republican
21005,41.4,117.98221733859138,0.042134831460674156,Micropolitan,Republican
21007,43.6,31.30406764922228,0.031314699792960664,Micropolitan,Republican
21011,40.6,45.73216680354181,0.040392156862745096,Micropolitan,Republican
21013,41.7,67.11102023368392,0.07801801054073121,Micropolitan,Republican
21017,41.8,69.89564055233606,0.048439660280466125,Medium metro,Republican
21021,40.3,169.7477980493775,0.07617429934017117,Micropolitan,Republican
21023,41.4,41.437164490346866,0.03428571428571429,Large fringe metro,Republican
21027,43.1,35.85782806699207,0.032938527799530146,Non-core,Republican
21029,40.4,276.7960164904227,0.05153435420898354,Large fringe metro,Republican
21033,44,36.68609757067405,0.07028223574986164,Non-core,Republican
21035,35.6,96.3638093400122,0.0646847963776514,Micropolitan,Republican
21039,42.8,25.47508724028548,0.07045171985080813,Non-core,Republican
21041,38.5,84.07843684609642,0.050138760407030525,Non-core,Republican
21045,42.6,35.88387862759298,0.05219245969512577,Non-core,Republican
21047,28.3,101.389593241616,0.06130752735470391,Medium metro,Republican
21051,39.6,43.35212101947009,0.08316539690341607,Non-core,Republican
21055,43.6,24.974774852000202,0.040489432703003335,Non-core,Republican
21057,46,19.292543188781593,0.06980298913043478,Non-core,Republican
21061,44.3,40.03500651311165,0.04494474682500412,Small metro,Republican
21063,41.4,31.384613318598927,0.11136796301332608,Non-core,Republican
21067,34.6,1137.2641700488236,0.07365223052360728,Medium metro,Democrat
21069,41.4,43.271305828803484,0.05039119480175043,Non-core,Republican
21073,40.9,247.98284674548552,0.042277022176519664,Micropolitan,Democrat
21075,43.5,31.63677897889601,0.056792018419033,Micropolitan,Republican
21079,43,73.67708464886806,0.05745295817849348,Non-core,Republican
21081,36.3,96.67911178470955,0.05092017160498777,Large fringe metro,Republican
21085,40.3,52.84760817248263,0.049848599545798636,Non-core,Republican
21089,43.4,104.40039041431731,0.06701518269284244,Medium metro,Republican
21091,39.9,48.46188948396827,0.05211654755360088,Small metro,Republican
21095,41.3,57.59817176122979,0.06030338041817301,Non-core,Republican
21097,42.2,61.002800714876564,0.042210571367429915,Non-core,Republican
21101,41.2,102.62037486418737,0.06661755184961936,Medium metro,Republican
21103,41.4,54.76172166209883,0.05364204617935961,Large fringe metro,Republican
41007,44.2,49.59549186805208,0.014121542656797818,Micropolitan,Democrat
41009,43.3,79.90859919718075,0.016505352830439825,Large fringe metro,Republican
41011,48.6,40.68053106087336,0.011843706202159281,Micropolitan,Republican
41013,47.5,8.304326660471725,0.01887783976069205,Micropolitan,Republican
41015,56.3,14.398346909188458,0.012240893969120533,Micropolitan,Republican
41017,42.4,65.6985418273037,0.020922760311319375,Small metro,Democrat
41019,47.1,22.082662104185292,0.01291355293567504,Micropolitan,Republican
41021,50.1,1.6559846137146705,0.019548872180451128,Non-core,Republican
41023,52.9,1.597467584820127,0.023503387252868796,Non-core,Republican
41025,45.9,0.7395575652027985,0.018545697131420947,Non-core,Republican
41027,39.3,45.92514950494117,0.03495016057054678,Micropolitan,Democrat
41029,42.6,80.21506584655592,0.026673056853251158,Small metro,Republican
41031,40.8,13.747877778936353,0.0598726634560444,Non-core,Republican
46101,39.9,12.199080430025802,0.08475378787878787,Non-core,Republican
46093,36.5,8.600567454671925,0.07577381749966501,Small metro,Republican
46095,32.9,1.4671175296319203,0.11418143899895725,Non-core,Republican
46099,34.9,244.42931064038194,0.12731347673086088,Small metro,Republican
46103,39,39.33426058396884,0.10388932632619802,Small metro,Republican
46105,47.5,0.987646596196136,0.10123456790123457,Non-core,Republican
46109,38.1,9.336554114045995,0.09669260700389105,Non-core,Republican
46111,42.6,4.093117021493323,0.13090128755364808,Non-core,Republican
46117,44.5,2.063095233851153,0.09328859060402685,Micropolitan,Republican
46119,46.8,1.4363439477012754,0.07745504840940526,Micropolitan,Republican
46123,45.1,3.4878424775127934,0.1121977240398293,Non-core,Republican
46125,42,14.05526800701891,0.11230254813789922,Small metro,Republican
46129,42.8,7.5002614192421815,0.11815616180620885,Non-core,Republican
46135,41.8,44.72464941530061,0.10832260832260832,Micropolitan,Republican
46137,33.1,1.2303439006344075,0.12474098632407792,Non-core,Democrat
47003,37.9,106.06597766617571,0.09401437187730159,Micropolitan,Republican
47005,47.9,40.23269224609876,0.07557992939989915,Non-core,Republican
47009,43.7,242.08166903803212,0.07631578947368421,Medium metro,Republican
47011,39.5,330.39118602997576,0.08617197569508378,Small metro,Republican
47015,42,54.6086931852724,0.09699434716668964,Large fringe metro,Republican
47017,42.5,47.585777842435476,0.09641350210970465,Non-core,Republican
47021,40.3,135.76408070296137,0.07221464744838332,Large fringe metro,Republican
47023,37.7,60.68883758793839,0.08926820829248601,Small metro,Republican
47027,47.3,32.05001489831846,0.11251813744888538,Non-core,Republican
47029,45.2,82.5409490739907,0.08244673463151754,Micropolitan,Republican
47033,40.7,52.38991777048329,0.11997699662137877,Small metro,Republican
47035,51,89.74312872929825,0.07580341810450568,Micropolitan,Republican
47039,46.4,34.249047220151404,0.11910800174901617,Non-core,Republican
05071,38.4,39.023028473994486,0.07433298380519632,Non-core,Republican
05077,42.5,14.270988031891749,0.1691860465116279,Non-core,Democrat
05083,42,29.834588555107885,0.06999195494770716,Non-core,Republican
05089,52.2,28.1863016042858,0.039225008914774755,Non-core,Republican
05093,36.6,45.17663377209611,0.10883618041047069,Micropolitan,Republican
35041,30,7.845707444603415,0.07988119430983273,Micropolitan,Republican
35045,35.4,22.051207374418446,0.08615743746969037,Small metro,Republican
35051,55.7,2.7685856442391,0.048203178991015894,Non-core,Republican
35057,43.6,4.497471753925714,0.032635427052176806,Medium metro,Republican
38001,45.6,2.2277430188387686,0.08636363636363636,Non-core,Republican
38007,43.7,0.8228206874045182,0.05185185185185185,Non-core,Republican
38013,36.8,1.9944740354546855,0.09086778736937756,Non-core,Republican
38017,32.5,104.55063114342886,0.10821839859097683,Small metro,Democrat
38023,51.1,1.7408505155845495,0.06241457858769932,Non-core,Republican
38029,50.9,2.1860888795949402,0.11390487730990609,Non-core,Republican
38035,29.7,50.946043412919565,0.12652726527265273,Small metro,Republican
38041,46.5,2.198298926462085,0.10807553234230614,Non-core,Republican
38047,52,1.8899882165451876,0.11460554371002132,Non-core,Republican
38051,53.5,2.5960351192476163,0.12371541501976284,Non-core,Republican
38057,44,8.007435115825466,0.12155688622754492,Non-core,Republican
38063,52.4,3.0708432141559636,0.13598673300165837,Non-core,Republican
38069,45.8,3.9183542177966273,0.12431077694235589,Non-core,Republican
38075,39,2.6012691554606366,0.12226117440841368,Micropolitan,Republican
38081,45.2,4.498631311128938,0.10564474365613671,Non-core,Republican
38087,47.7,0.5809435597565284,0.04107648725212465,Non-core,Republican
38091,50.3,2.5247743498278115,0.09232480533926585,Non-core,Republican
38097,41.2,9.278651636198003,0.11441790671501813,Non-core,Republican
38103,51.6,3.1341182212939347,0.10070316423907584,Non-core,Republican
20011,39.1,22.597418152740428,0.0676183844011142,Non-core,Republican
20017,44.8,3.3270660679876767,0.09253499222395023,Non-core,Republican
51045,46.3,14.91016979930106,0.030662305805396566,Medium metro,Republican
51025,43.3,27.990215259287,0.041201337623824844,Non-core,Democrat
51031,43,110.68201766498991,0.03853059465670784,Medium metro,Republican
51036,50.8,37.03095055973966,0.029676657315812788,Large fringe metro,Democrat
51051,44.7,42.74164337671314,0.04552534692721608,Micropolitan,Republican
51059,38,2941.9139350113273,0.03925640849545644,Large fringe metro,Democrat
51065,43.4,94.90545945353904,0.02924877977173474,Small metro,Republican
51071,44.7,46.99295742160189,0.03687377137070352,Small metro,Republican
51077,48.1,34.706899950407035,0.051783734429009326,Non-core,Republican
51083,46.5,41.60537757127678,0.03444829816001411,Non-core,Republican
51089,47.6,133.24928176863867,0.05352516291120358,Micropolitan,Republican
51141,49.9,36.458928938696815,0.0455474784189005,Non-core,Republican
51147,31.5,62.432592405455424,0.05052862831250858,Non-core,Democrat
51155,47,105.67844630352596,0.04650887573964497,Small metro,Republican
51161,43.8,386.8739674835523,0.04927317933745319,Medium metro,Republican
51167,45.7,54.44502416097869,0.06101392498351499,Non-core,Republican
51173,45,66.02409309276645,0.06231543624161074,Non-core,Republican
51179,35.5,582.9279662245705,0.03432806336704328,Large fringe metro,Democrat
51185,45.2,77.92929595629747,0.061490514234831435,Micropolitan,Republican
51193,48.6,80.57101424153554,0.03826378741137631,Non-core,Republican
51510,36.8,10677.978858591669,0.04622900035744072,Large central metro,Democrat
51540,31.6,4544.119637305873,0.047966833501600324,Small metro,Democrat
51580,42.4,1049.0629440140606,0.06937423740630992,Non-core,Republican
51600,38.2,3869.26322306462,0.012631491758469312,Large fringe metro,Democrat
51630,30.4,2677.526144277308,0.03784575798727754,Large fringe metro,Democrat
51660,25.4,2988.253550941243,0.08534372949395916,Small metro,Democrat
51680,28.3,1613.2788218307562,0.05532281132529206,Medium metro,Democrat
51690,40.9,1230.8020465922461,0.07593622543566926,Micropolitan,Democrat
51730,38.1,1472.6045670068738,0.04384601590053201,Large fringe metro,Democrat
51750,23.4,1660.743847688549,0.09427504667081518,Small metro,Democrat
54107,43.5,229.99769506855284,0.061046787510676666,Small metro,Republican
55003,42,15.337189531558666,0.06632557559118987,Non-core,Democrat
55009,37.4,506.9681612262306,0.10352757311899978,Medium metro,Republican
55015,40.6,164.76629802205446,0.09637313603600167,Small metro,Republican
55021,42.4,76.40293828747528,0.07768849375961703,Medium metro,Democrat
55029,53,62.38243269750517,0.07330539479811082,Non-core,Democrat
55035,34.5,165.70982562720428,0.09007662472802952,Small metro,Democrat
55041,46.7,9.05009531555777,0.09979300577404947,Non-core,Republican
55047,45.3,54.40803042408312,0.09165001577452939,Non-core,Republican
55053,41.7,21.40366613726496,0.11520454008039725,Non-core,Republican
55059,38.5,622.2333213439093,0.08237610182617898,Large fringe metro,Republican
55065,41.8,26.217351956538735,0.08169285413280357,Non-core,Republican
55071,44.9,138.05935687842194,0.08579259823744147,Micropolitan,Republican
55077,50,34.21460525541324,0.0840174448435095,Non-core,Republican
55083,46.9,39.063394128198084,0.10563326061850378,Medium metro,Republican
55089,44,392.6860260945013,0.07775701343125362,Large fringe metro,Republican
55095,45.6,49.191753478528994,0.06847944504969207,Non-core,Republican
55101,40.2,594.5073584327282,0.09949071194121187,Small metro,Republican
55107,49,15.530567062295102,0.08070200169157034,Non-core,Republican
56015,44.1,5.615531332196645,0.080812930068811,Non-core,Republican
56021,37,37.42259931894039,0.07024036930913721,Small metro,Republican
56027,45.5,0.9394417067015416,0.05715443858937981,Non-core,Republican
56033,42.3,12.253894483629297,0.0826299278807283,Micropolitan,Republican
56039,39.3,5.837352368913319,0.09193776520509193,Micropolitan,Democrat
56045,43.1,2.851537154054475,0.06975723895875988,Non-core,Republican
72005,42,1508.3111973559796,0.01582548411099617,NA,NA
